symbol,date,type,value,adjust_factor
601398.SH,2009-06-04,dividend,0.16499999999999998,1.0
601398.SH,2010-05-27,dividend,0.16999999999999998,1.0
601398.SH,2011-06-15,dividend,0.184,1.0
601398.SH,2012-06-14,dividend,0.20299999999999999,1.0
601398.SH,2013-06-26,dividend,0.23900000000000002,1.0
601398.SH,2014-06-20,dividend,0.2617,1.0
601398.SH,2015-07-07,dividend,0.25539999999999996,1.0
601398.SH,2016-07-08,dividend,0.2333,1.0
601398.SH,2017-07-11,dividend,0.2343,1.0
601398.SH,2018-07-13,dividend,0.2408,1.0
601398.SH,2019-07-03,dividend,0.2506,1.0
601398.SH,2020-06-30,dividend,0.26280000000000003,1.0
601398.SH,2021-07-06,dividend,0.266,1.0
601398.SH,2022-07-12,dividend,0.2933,1.0
601398.SH,2023-07-17,dividend,0.3035,1.0
601398.SH,2024-07-16,dividend,0.3064,1.0
601398.SH,2025-01-07,dividend,0.1434,1.0
601398.SH,2025-07-14,dividend,0.1646,1.0
601398.SH,2025-12-15,dividend,0.1414,1.0
601398.SH,2026-05-13,dividend,0.1689,1.0239197858690572
601456.SH,2021-06-23,dividend,0.12,1.0
601456.SH,2022-07-28,dividend,0.1,1.0
601456.SH,2024-08-05,dividend,0.142,1.0
601456.SH,2025-08-05,dividend,0.05600000000000001,1.0
601555.SH,2012-06-21,dividend,0.08,1.0
601555.SH,2013-06-24,dividend,0.05,1.0
601555.SH,2014-04-30,dividend,0.06,1.0
601555.SH,2015-06-26,dividend,0.125,1.0
601555.SH,2016-06-16,dividend,0.3,1.0
601555.SH,2017-05-19,dividend,0.15,1.0
601555.SH,2018-05-10,dividend,0.15,1.0
601555.SH,2019-07-05,dividend,0.09,1.0
601555.SH,2020-06-10,dividend,0.13,1.0
601555.SH,2021-07-23,dividend,0.157,1.0
601555.SH,2022-06-21,dividend,0.16799999999999998,1.0
601555.SH,2023-06-20,dividend,0.158,1.0
601555.SH,2024-06-13,dividend,0.188,1.0
601555.SH,2024-10-17,dividend,0.075,1.0
601555.SH,2025-06-11,dividend,0.23700000000000002,1.0
601555.SH,2025-10-15,dividend,0.13799999999999998,1.0
601567.SH,2012-06-29,dividend,0.5,1.0
601567.SH,2012-06-29,split,0.5,0.6666666666666666
601567.SH,2013-07-02,dividend,0.5,1.0
601567.SH,2014-07-09,dividend,0.5,1.0
601567.SH,2015-06-17,dividend,0.1,1.0
601567.SH,2015-06-17,split,1.5,0.4
601567.SH,2017-07-17,dividend,0.3,1.0
601567.SH,2018-06-15,dividend,0.3,1.0
601567.SH,2019-06-18,dividend,0.3,1.0
601567.SH,2020-06-23,dividend,0.21000000000000002,1.0
601567.SH,2021-06-07,dividend,0.35,1.0
601567.SH,2022-06-10,dividend,0.32,1.0
601567.SH,2023-06-01,dividend,0.35,1.0
601567.SH,2024-06-19,dividend,0.65,1.0
601567.SH,2025-06-11,dividend,0.89,1.0
601567.SH,2025-10-20,dividend,0.485,1.0
601577.SH,2019-07-04,dividend,0.27999999999999997,1.0
601577.SH,2020-07-15,dividend,0.32,1.0
601577.SH,2021-07-12,dividend,0.32,1.0
601577.SH,2022-08-02,dividend,0.35,1.0
601577.SH,2023-07-21,dividend,0.35,1.0
601577.SH,2024-07-16,dividend,0.38,1.0
601577.SH,2025-06-13,dividend,0.42000000000000004,1.0
601577.SH,2025-09-26,dividend,0.2,1.0
601598.SH,2019-07-19,dividend,0.13,1.0
601598.SH,2020-07-16,dividend,0.12,1.0
601598.SH,2021-07-28,dividend,0.12,1.0
601598.SH,2022-07-15,dividend,0.18,1.0
601598.SH,2022-11-18,dividend,0.1,1.0
601598.SH,2023-06-28,dividend,0.1,1.0
601598.SH,2023-10-19,dividend,0.145,1.0
601598.SH,2024-07-22,dividend,0.145,1.0
601598.SH,2024-10-15,dividend,0.145,1.0
601598.SH,2025-07-21,dividend,0.145,1.0
601598.SH,2025-10-20,dividend,0.145,1.0
601600.SH,2007-07-24,dividend,0.11499999999999999,1.0
601600.SH,2007-10-24,dividend,0.137,1.0
601600.SH,2008-06-23,dividend,0.053000000000000005,1.0
601600.SH,2008-12-17,dividend,0.052000000000000005,1.0
601600.SH,2011-07-21,dividend,0.0114,1.0
601600.SH,2022-08-19,dividend,0.0318,1.0
601600.SH,2023-08-18,dividend,0.036,1.0
601600.SH,2024-07-26,dividend,0.08,1.0
601600.SH,2024-12-27,dividend,0.08199999999999999,1.0
601600.SH,2025-08-08,dividend,0.135,1.0
601600.SH,2025-10-17,dividend,0.123,1.0
601601.SH,2008-06-17,dividend,0.3,1.0
601601.SH,2009-06-12,dividend,0.3,1.0
601601.SH,2010-07-02,dividend,0.3,1.0
601601.SH,2011-06-24,dividend,0.35,1.0
601601.SH,2012-06-25,dividend,0.35,1.0
601601.SH,2013-07-22,dividend,0.35,1.0
601601.SH,2014-07-18,dividend,0.4,1.0
601601.SH,2015-07-17,dividend,0.5,1.0
601601.SH,2016-08-11,dividend,1.0,1.0
601601.SH,2017-08-02,dividend,0.7,1.0
601601.SH,2018-08-08,dividend,0.8,1.0
601601.SH,2019-07-23,dividend,1.0,1.0
601601.SH,2020-06-11,dividend,1.2,1.0
601601.SH,2021-06-30,dividend,1.2,1.0
601601.SH,2022-07-11,dividend,1.0,1.0
601601.SH,2023-06-29,dividend,1.02,1.0
601601.SH,2024-07-12,dividend,1.02,1.0
601601.SH,2025-07-18,dividend,1.08,1.0
601607.SH,2010-07-12,dividend,0.10200000000000001,1.0
601607.SH,2011-08-24,dividend,0.13999999999999999,1.0
601607.SH,2012-07-20,dividend,0.16,1.0
601607.SH,2013-07-24,dividend,0.24,1.0
601607.SH,2014-05-26,dividend,0.26,1.0
601607.SH,2015-06-19,dividend,0.29,1.0
601607.SH,2016-07-19,dividend,0.32999999999999996,1.0
601607.SH,2017-07-14,dividend,0.36,1.0
601607.SH,2018-07-16,dividend,0.38,1.0
601607.SH,2019-07-16,dividend,0.41,1.0
601607.SH,2020-07-20,dividend,0.44000000000000006,1.0
601607.SH,2021-07-19,dividend,0.48,1.0
601607.SH,2022-07-22,dividend,0.42000000000000004,1.0
601607.SH,2023-07-20,dividend,0.61,1.0
601607.SH,2024-07-22,dividend,0.41,1.0
601607.SH,2024-09-24,dividend,0.08,1.0
601607.SH,2025-07-18,dividend,0.29,1.0
601607.SH,2026-01-05,dividend,0.12,1.0
601608.SH,2013-08-16,dividend,0.05600000000000001,1.0
601608.SH,2014-07-02,dividend,0.057999999999999996,1.0
601608.SH,2015-08-25,dividend,0.065,1.0
601608.SH,2015-08-25,split,0.5,0.6666666666666666
601608.SH,2016-08-23,dividend,0.023,1.0
601608.SH,2018-08-20,dividend,0.0062,1.0
601608.SH,2019-08-20,dividend,0.0031,1.0
601608.SH,2020-08-20,dividend,0.0070999999999999995,1.0
601608.SH,2021-08-05,dividend,0.014199999999999999,1.0
601608.SH,2022-08-18,dividend,0.0165,1.0
601608.SH,2023-08-15,dividend,0.0114,1.0
601608.SH,2024-04-24,dividend,0.028499999999999998,1.0
601608.SH,2025-07-28,dividend,0.028599999999999997,1.0
601611.SH,2017-07-13,dividend,0.06999999999999999,1.0
601611.SH,2018-07-17,dividend,0.05,1.0
601611.SH,2019-07-25,dividend,0.05600000000000001,1.0
601611.SH,2020-07-14,dividend,0.05600000000000001,1.0
601611.SH,2021-07-13,dividend,0.065,1.0
601611.SH,2022-07-19,dividend,0.072,1.0
601611.SH,2023-07-26,dividend,0.079,1.0
601611.SH,2024-08-01,dividend,0.087,1.0
601611.SH,2025-08-07,dividend,0.094,1.0
601611.SH,2025-11-20,dividend,0.01,1.0
601615.SH,2019-07-12,dividend,0.057999999999999996,1.0
601615.SH,2020-05-28,dividend,0.078,1.0
601615.SH,2021-06-02,dividend,0.10573999999999999,1.0
601615.SH,2022-06-10,dividend,0.22115,1.0
601615.SH,2023-06-14,dividend,0.3041,1.0
601615.SH,2024-07-05,dividend,0.3041,1.0
601615.SH,2025-07-04,dividend,0.3041,1.0
601618.SH,2011-08-08,dividend,0.047,1.0
601618.SH,2014-07-15,dividend,0.061,1.0
601618.SH,2015-07-15,dividend,0.05,1.0
601618.SH,2016-05-06,dividend,0.05500000000000001,1.0
601618.SH,2017-07-18,dividend,0.06,1.0
601618.SH,2018-07-17,dividend,0.068,1.0
601618.SH,2019-07-19,dividend,0.06999999999999999,1.0
601618.SH,2020-07-17,dividend,0.072,1.0
601618.SH,2021-07-16,dividend,0.075,1.0
601618.SH,2022-07-26,dividend,0.078,1.0
601618.SH,2023-07-25,dividend,0.08299999999999999,1.0
601618.SH,2024-07-19,dividend,0.072,1.0
601618.SH,2025-07-21,dividend,0.05600000000000001,1.0
601628.SH,2007-07-02,dividend,0.13999999999999999,1.0
601628.SH,2008-06-12,dividend,0.42000000000000004,1.0
601628.SH,2009-06-12,dividend,0.22999999999999998,1.0
601628.SH,2010-06-24,dividend,0.7,1.0
601628.SH,2011-06-20,dividend,0.4,1.0
601628.SH,2012-06-08,dividend,0.22999999999999998,1.0
601628.SH,2013-06-18,dividend,0.13999999999999999,1.0
601628.SH,2014-06-25,dividend,0.3,1.0
601628.SH,2015-06-12,dividend,0.4,1.0
601628.SH,2016-06-17,dividend,0.42000000000000004,1.0
601628.SH,2017-06-16,dividend,0.24,1.0
601628.SH,2018-06-21,dividend,0.4,1.0
601628.SH,2019-06-19,dividend,0.16,1.0
601628.SH,2020-07-16,dividend,0.73,1.0
601628.SH,2021-07-15,dividend,0.64,1.0
601628.SH,2022-07-14,dividend,0.65,1.0
601628.SH,2023-07-13,dividend,0.49000000000000005,1.0
601628.SH,2024-07-11,dividend,0.43,1.0
601628.SH,2024-11-13,dividend,0.2,1.0
601628.SH,2025-07-10,dividend,0.45,1.0
601628.SH,2025-10-17,dividend,0.238,1.0
601633.SH,2012-05-21,dividend,0.3,1.0
601633.SH,2013-05-24,dividend,0.5700000000000001,1.0
601633.SH,2014-05-23,dividend,0.82,1.0
601633.SH,2015-05-26,dividend,0.8,1.0
601633.SH,2015-10-13,dividend,0.25,1.0
601633.SH,2015-10-13,split,2.0,0.3333333333333333
601633.SH,2016-05-31,dividend,0.19,1.0
601633.SH,2017-05-25,dividend,0.35,1.0
601633.SH,2018-05-28,dividend,0.16999999999999998,1.0
601633.SH,2019-05-31,dividend,0.29,1.0
601633.SH,2020-06-30,dividend,0.25,1.0
601633.SH,2021-03-09,dividend,0.27999999999999997,1.0
601633.SH,2021-10-21,dividend,0.3,1.0
601633.SH,2022-05-20,dividend,0.06999999999999999,1.0
601633.SH,2023-07-13,dividend,0.3,1.0
601633.SH,2024-06-12,dividend,0.3,1.0
601633.SH,2025-07-16,dividend,0.45,1.0
601658.SH,2020-06-10,dividend,0.2102,1.0
601658.SH,2021-07-22,dividend,0.2085,1.0
601658.SH,2022-07-12,dividend,0.2474,1.0
601658.SH,2023-07-13,dividend,0.2579,1.0
601658.SH,2024-07-11,dividend,0.261,1.0
601658.SH,2025-01-08,dividend,0.1477,1.0
601658.SH,2025-04-30,dividend,0.1139,1.0
601658.SH,2026-01-12,dividend,0.123,1.0
601665.SH,2021-08-20,dividend,0.18,1.0
601665.SH,2022-07-06,dividend,0.184,1.0
601665.SH,2023-07-10,dividend,0.186,1.0
601665.SH,2024-07-05,dividend,0.22000000000000003,1.0
601665.SH,2025-01-23,dividend,0.127,1.0
601665.SH,2025-06-12,dividend,0.13899999999999998,1.0
601665.SH,2026-02-11,dividend,0.121,1.0
601666.SH,2007-06-25,dividend,0.174,1.0
601666.SH,2008-06-25,dividend,0.508,1.0
601666.SH,2009-06-24,dividend,1.115,1.0
601666.SH,2009-06-24,split,0.3,0.7692307692307692
601666.SH,2010-06-18,dividend,0.2,1.0
601666.SH,2010-06-18,split,0.3,0.7692307692307692
601666.SH,2011-06-20,dividend,0.2,1.0
601666.SH,2011-06-20,split,0.3,0.7692307692307692
601666.SH,2012-06-06,dividend,0.2,1.0
601666.SH,2013-06-20,dividend,0.143,1.0
601666.SH,2014-07-11,dividend,0.08499999999999999,1.0
601666.SH,2015-06-30,dividend,0.026000000000000002,1.0
601666.SH,2020-06-12,dividend,0.302,1.0
601666.SH,2021-06-10,dividend,0.36,1.0
601666.SH,2022-05-31,dividend,0.76,1.0
601666.SH,2023-05-30,dividend,0.8699999999999999,1.0
601666.SH,2024-05-24,dividend,0.99,1.0
601666.SH,2025-06-09,dividend,0.6,1.0
601668.SH,2010-06-02,dividend,0.028999999999999998,1.0
601668.SH,2011-06-03,dividend,0.062,1.0
601668.SH,2012-06-12,dividend,0.08,1.0
601668.SH,2013-07-25,dividend,0.10500000000000001,1.0
601668.SH,2014-06-17,dividend,0.143,1.0
601668.SH,2015-06-16,dividend,0.172,1.0
601668.SH,2016-06-16,dividend,0.2,1.0
601668.SH,2017-06-16,dividend,0.215,1.0
601668.SH,2018-06-29,dividend,0.215,1.0
601668.SH,2018-06-29,split,0.4,0.7142857142857143
601668.SH,2019-06-14,dividend,0.16799999999999998,1.0
601668.SH,2020-06-24,dividend,0.185,1.0
601668.SH,2021-06-30,dividend,0.21469999999999997,1.0
601668.SH,2022-06-30,dividend,0.25,1.0
601668.SH,2023-06-30,dividend,0.25270000000000004,1.0
601668.SH,2024-06-27,dividend,0.27145,1.0
601668.SH,2025-07-17,dividend,0.27149999999999996,1.0
601669.SH,2012-07-04,dividend,0.038,1.0
601669.SH,2013-07-04,dividend,0.128,1.0
601669.SH,2014-07-04,dividend,0.143,1.0
601669.SH,2015-06-01,dividend,0.1,1.0
601669.SH,2016-07-14,dividend,0.077,1.0
601669.SH,2017-07-14,dividend,0.08541,1.0
601669.SH,2018-06-29,dividend,0.09255,1.0
601669.SH,2019-07-24,dividend,0.09781999999999999,1.0
601669.SH,2020-07-07,dividend,0.039760000000000004,1.0
601669.SH,2021-07-07,dividend,0.09264,1.0
601669.SH,2022-07-25,dividend,0.09957,1.0
601669.SH,2023-07-11,dividend,0.12007000000000001,1.0
601669.SH,2024-07-19,dividend,0.13649,1.0
601669.SH,2025-07-18,dividend,0.12695,1.0
601688.SH,2011-06-21,dividend,0.15,1.0
601688.SH,2012-06-21,dividend,0.15,1.0
601688.SH,2013-06-13,dividend,0.15,1.0
601688.SH,2014-06-25,dividend,0.15,1.0
601688.SH,2015-04-30,dividend,0.5,1.0
601688.SH,2016-08-05,dividend,0.5,1.0
601688.SH,2017-08-08,dividend,0.5,1.0
601688.SH,2018-11-15,dividend,0.3,1.0
601688.SH,2019-08-16,dividend,0.3,1.0
601688.SH,2020-07-16,dividend,0.3,1.0
601688.SH,2021-08-06,dividend,0.4,1.0
601688.SH,2022-08-05,dividend,0.45,1.0
601688.SH,2023-08-11,dividend,0.45,1.0
601688.SH,2024-08-16,dividend,0.43,1.0
601688.SH,2024-10-25,dividend,0.15,1.0
601688.SH,2025-08-15,dividend,0.37,1.0
601688.SH,2025-12-12,dividend,0.15,1.0
601689.SH,2015-07-28,dividend,0.185,1.0
601689.SH,2016-08-17,dividend,0.616,1.0
601689.SH,2019-07-10,dividend,0.41200000000000003,1.0
601689.SH,2019-07-10,split,0.45,0.6896551724137931
601689.SH,2020-08-07,dividend,0.19,1.0
601689.SH,2021-05-26,dividend,0.172,1.0
601689.SH,2022-06-06,dividend,0.27799999999999997,1.0
601689.SH,2023-07-17,dividend,0.46299999999999997,1.0
601689.SH,2024-07-19,dividend,0.5559999999999999,1.0
601689.SH,2024-07-19,split,0.45,0.6896551724137931
601689.SH,2025-06-13,dividend,0.519,1.0
601689.SH,2026-05-22,dividend,0.49000000000000005,1.00684740078256
601698.SH,2020-06-15,dividend,0.012,1.0
601698.SH,2020-12-29,dividend,0.011,1.0
601698.SH,2021-06-15,dividend,0.025,1.0
601698.SH,2022-06-15,dividend,0.028999999999999998,1.0
601698.SH,2023-06-15,dividend,0.0436,1.0
601698.SH,2024-06-27,dividend,0.0248,1.0
601698.SH,2025-06-27,dividend,0.0323,1.0
601699.SH,2007-05-17,dividend,0.3,1.0
601699.SH,2008-06-03,dividend,0.72,1.0
601699.SH,2008-06-03,split,0.8,0.5555555555555556
601699.SH,2009-06-11,dividend,1.0,1.0
601699.SH,2010-06-10,dividend,1.0,1.0
601699.SH,2011-06-28,dividend,1.0,1.0
601699.SH,2011-06-28,split,1.0,0.5
601699.SH,2012-06-15,dividend,0.5,1.0
601699.SH,2013-07-05,dividend,0.33599999999999997,1.0
601699.SH,2015-06-11,dividend,0.034999999999999996,1.0
601699.SH,2015-06-11,split,0.3,0.7692307692307692
601699.SH,2017-06-29,dividend,0.09,1.0
601699.SH,2018-06-26,dividend,0.28700000000000003,1.0
601699.SH,2019-06-26,dividend,0.268,1.0
601699.SH,2020-06-29,dividend,0.23900000000000002,1.0
601699.SH,2021-06-29,dividend,0.194,1.0
601699.SH,2022-06-24,dividend,0.673,1.0
601699.SH,2023-06-08,dividend,2.85,1.0
601699.SH,2024-06-19,dividend,1.589,1.0
601699.SH,2025-06-25,dividend,0.41,1.0
601717.SH,2011-10-19,dividend,0.45,1.0
601717.SH,2012-03-13,dividend,0.12,1.0
601717.SH,2012-03-13,split,1.0,0.5
601717.SH,2013-06-26,dividend,0.3,1.0
601717.SH,2014-07-04,dividend,0.16499999999999998,1.0
601717.SH,2015-06-30,dividend,0.038,1.0
601717.SH,2016-06-29,dividend,0.008,1.0
601717.SH,2017-07-24,dividend,0.011,1.0
601717.SH,2018-07-13,dividend,0.05,1.0
601717.SH,2019-07-08,dividend,0.145,1.0
601717.SH,2020-07-06,dividend,0.185,1.0
601717.SH,2021-07-02,dividend,0.20990000000000003,1.0
601717.SH,2022-06-15,dividend,0.43499999999999994,1.0
601717.SH,2023-06-09,dividend,0.5599999999999999,1.0
601717.SH,2024-06-26,dividend,0.8400000000000001,1.0
601717.SH,2025-07-25,dividend,1.1199999999999999,1.0
601728.SH,2022-06-08,dividend,0.16999999999999998,1.0
601728.SH,2022-09-08,dividend,0.12,1.0
601728.SH,2023-06-09,dividend,0.076,1.0
601728.SH,2023-08-31,dividend,0.1432,1.0
601728.SH,2024-06-13,dividend,0.09,1.0
601728.SH,2024-09-11,dividend,0.1671,1.0
601728.SH,2025-06-11,dividend,0.0927,1.0
601728.SH,2025-09-04,dividend,0.1812,1.0
601766.SH,2009-07-08,dividend,0.032,1.0
601766.SH,2010-07-08,dividend,0.04,1.0
601766.SH,2011-06-23,dividend,0.04,1.0
601766.SH,2012-07-09,dividend,0.18,1.0
601766.SH,2013-07-08,dividend,0.09,1.0
601766.SH,2014-07-29,dividend,0.09,1.0
601766.SH,2015-12-16,dividend,0.12,1.0
601766.SH,2016-08-05,dividend,0.15,1.0
601766.SH,2017-08-11,dividend,0.21000000000000002,1.0
601766.SH,2018-07-16,dividend,0.15,1.0
601766.SH,2019-08-15,dividend,0.15,1.0
601766.SH,2020-08-14,dividend,0.15,1.0
601766.SH,2021-08-13,dividend,0.18,1.0
601766.SH,2022-08-12,dividend,0.18,1.0
601766.SH,2023-08-11,dividend,0.2,1.0
601766.SH,2024-08-14,dividend,0.2,1.0
601766.SH,2025-08-14,dividend,0.21000000000000002,1.0
601766.SH,2025-11-20,dividend,0.11000000000000001,1.0
601788.SH,2009-10-27,dividend,0.58,1.0
601788.SH,2010-04-30,dividend,0.5,1.0
601788.SH,2011-06-03,dividend,0.45,1.0
601788.SH,2012-06-05,dividend,0.262,1.0
601788.SH,2013-04-26,dividend,0.092,1.0
601788.SH,2014-06-17,dividend,0.02,1.0
601788.SH,2015-05-14,dividend,0.08,1.0
601788.SH,2016-05-18,dividend,0.6,1.0
601788.SH,2017-07-19,dividend,0.2,1.0
601788.SH,2018-07-06,dividend,0.2,1.0
601788.SH,2019-07-19,dividend,0.1,1.0
601788.SH,2020-07-24,dividend,0.037,1.0
601788.SH,2021-07-09,dividend,0.158,1.0
601788.SH,2022-08-05,dividend,0.22799999999999998,1.0
601788.SH,2023-08-22,dividend,0.21000000000000002,1.0
601788.SH,2024-07-25,dividend,0.2803,1.0
601788.SH,2024-12-10,dividend,0.0905,1.0
601788.SH,2025-08-13,dividend,0.1086,1.0
601788.SH,2025-11-26,dividend,0.1095,1.0
601799.SH,2011-06-03,dividend,0.22999999999999998,1.0
601799.SH,2012-04-19,dividend,0.58,1.0
601799.SH,2013-06-07,dividend,0.655,1.0
601799.SH,2014-06-18,dividend,0.73,1.0
601799.SH,2015-06-11,dividend,0.78,1.0
601799.SH,2016-04-27,dividend,0.72,1.0
601799.SH,2017-06-16,dividend,0.72,1.0
601799.SH,2018-06-07,dividend,0.96,1.0
601799.SH,2019-05-08,dividend,0.99,1.0
601799.SH,2020-06-08,dividend,1.0,1.0
601799.SH,2021-06-16,dividend,1.3,1.0
601799.SH,2022-05-09,dividend,1.1,1.0
601799.SH,2023-06-16,dividend,1.1,1.0
601799.SH,2024-06-06,dividend,1.2,1.0
601799.SH,2024-10-30,dividend,0.2,1.0
601799.SH,2025-05-28,dividend,1.3,1.0
601799.SH,2025-11-14,dividend,0.2,1.0
601799.SH,2026-05-18,dividend,1.8,1.0139903621949324
601800.SH,2012-07-27,dividend,0.1794,1.0
601800.SH,2013-08-21,dividend,0.1847,1.0
601800.SH,2014-07-02,dividend,0.18762,1.0
601800.SH,2015-06-30,dividend,0.17172,1.0
601800.SH,2016-06-30,dividend,0.19036999999999998,1.0
601800.SH,2017-06-30,dividend,0.19444,1.0
601800.SH,2018-07-06,dividend,0.2419,1.0
601800.SH,2019-07-05,dividend,0.23077,1.0
601800.SH,2020-06-23,dividend,0.23276,1.0
601800.SH,2021-06-25,dividend,0.18087999999999999,1.0
601800.SH,2022-06-30,dividend,0.20371,1.0
601800.SH,2023-07-18,dividend,0.21707,1.0
601800.SH,2024-07-10,dividend,0.29256000000000004,1.0
601800.SH,2025-01-22,dividend,0.14005,1.0
601800.SH,2025-07-01,dividend,0.16161,1.0
601800.SH,2026-01-09,dividend,0.11779999999999999,1.0
601808.SH,2008-06-24,dividend,0.12,1.0
601808.SH,2009-06-23,dividend,0.13999999999999999,1.0
601808.SH,2010-06-08,dividend,0.13999999999999999,1.0
601808.SH,2011-06-09,dividend,0.18,1.0
601808.SH,2012-06-18,dividend,0.18,1.0
601808.SH,2013-06-13,dividend,0.31,1.0
601808.SH,2014-06-16,dividend,0.43,1.0
601808.SH,2015-06-16,dividend,0.48,1.0
601808.SH,2016-06-16,dividend,0.068,1.0
601808.SH,2017-06-16,dividend,0.05,1.0
601808.SH,2018-06-15,dividend,0.06,1.0
601808.SH,2019-06-14,dividend,0.06999999999999999,1.0
601808.SH,2020-06-12,dividend,0.16,1.0
601808.SH,2021-06-17,dividend,0.16999999999999998,1.0
601808.SH,2022-06-17,dividend,0.02,1.0
601808.SH,2023-06-09,dividend,0.16,1.0
601808.SH,2024-06-12,dividend,0.21000000000000002,1.0
601808.SH,2025-06-11,dividend,0.2306,1.0
601816.SH,2020-08-19,dividend,0.0528,1.0
601816.SH,2021-07-30,dividend,0.0329,1.0
601816.SH,2022-07-29,dividend,0.0491,1.0
601816.SH,2023-07-28,dividend,0.0114,1.0
601816.SH,2024-06-28,dividend,0.1116,1.0
601816.SH,2025-07-15,dividend,0.1182,1.0
601816.SH,2025-10-27,dividend,0.0385,1.0
601818.SH,2011-06-16,dividend,0.09459999999999999,1.0
601818.SH,2012-05-31,dividend,0.133,1.0
601818.SH,2013-06-06,dividend,0.057999999999999996,1.0
601818.SH,2014-07-17,dividend,0.172,1.0
601818.SH,2015-06-03,dividend,0.186,1.0
601818.SH,2016-07-13,dividend,0.19,1.0
601818.SH,2017-07-05,dividend,0.098,1.0
601818.SH,2018-07-27,dividend,0.181,1.0
601818.SH,2019-06-26,dividend,0.161,1.0
601818.SH,2020-06-24,dividend,0.21400000000000002,1.0
601818.SH,2021-07-21,dividend,0.21000000000000002,1.0
601818.SH,2022-06-29,dividend,0.20099999999999998,1.0
601818.SH,2023-07-19,dividend,0.19,1.0
601818.SH,2024-07-24,dividend,0.173,1.0
601818.SH,2025-01-22,dividend,0.10400000000000001,1.0
601818.SH,2025-07-24,dividend,0.08499999999999999,1.0
601818.SH,2026-02-05,dividend,0.10500000000000001,1.0
601825.SH,2021-12-03,dividend,0.26,1.0
601825.SH,2022-06-30,dividend,0.3,1.0
601825.SH,2023-06-28,dividend,0.34199999999999997,1.0
601825.SH,2024-06-26,dividend,0.379,1.0
601825.SH,2024-09-25,dividend,0.23900000000000002,1.0
601825.SH,2025-06-27,dividend,0.193,1.0
601825.SH,2025-09-26,dividend,0.24100000000000002,1.0
601838.SH,2018-06-08,dividend,0.27999999999999997,1.0
601838.SH,2019-07-19,dividend,0.35,1.0
601838.SH,2020-07-13,dividend,0.42000000000000004,1.0
601838.SH,2021-06-28,dividend,0.45999999999999996,1.0
601838.SH,2022-06-29,dividend,0.63,1.0
601838.SH,2023-07-26,dividend,0.76793,1.0
601838.SH,2024-07-05,dividend,0.8968,1.0
601838.SH,2025-07-28,dividend,0.891,1.0
601857.SH,2008-05-29,dividend,0.15686,1.0
601857.SH,2008-09-19,dividend,0.13183,1.0
601857.SH,2009-06-01,dividend,0.14953,1.0
601857.SH,2009-09-17,dividend,0.12417,1.0
601857.SH,2010-06-03,dividend,0.13003,1.0
601857.SH,2010-09-16,dividend,0.16063,1.0
601857.SH,2011-06-01,dividend,0.18357,1.0
601857.SH,2011-09-15,dividend,0.16229,1.0
601857.SH,2012-06-07,dividend,0.16462000000000002,1.0
601857.SH,2012-09-18,dividend,0.1525,1.0
601857.SH,2013-06-06,dividend,0.13106,1.0
601857.SH,2013-09-12,dividend,0.1611,1.0
601857.SH,2014-06-05,dividend,0.15755,1.0
601857.SH,2014-09-19,dividend,0.1675,1.0
601857.SH,2015-07-09,dividend,0.09601,1.0
601857.SH,2015-09-18,dividend,0.062470000000000005,1.0
601857.SH,2016-06-08,dividend,0.02486,1.0
601857.SH,2016-09-21,dividend,0.021310000000000003,1.0
601857.SH,2017-06-22,dividend,0.03801,1.0
601857.SH,2017-09-15,dividend,0.06926,1.0
